# Passenger file autogenerated with: 
# 'python ..\..\scripts\make_passengers_file.py -e 86400 -o passengers24.csv raw_passenger_24.txt'

# Total passengers: 720 arriving in 86400.0 seconds

# Origin-Destination Matrix (Origin on Y, Dest on X)
# -------------------------
#          0    1
#     0    0  360
#     1  360    0


# pID	origin	dest	time	load	unload
0	    1	    0	   184.785
1	    1	    0	   306.943
2	    0	    1	   323.117
3	    0	    1	   366.658
4	    0	    1	   523.462
5	    1	    0	   566.197
6	    1	    0	   660.028
7	    1	    0	   688.400
8	    1	    0	   892.345
9	    1	    0	   939.659
10	    1	    0	  1007.286
11	    0	    1	  1263.001
12	    1	    0	  1321.610
13	    0	    1	  1552.324
14	    1	    0	  1688.506
15	    0	    1	  1757.987
16	    0	    1	  1787.002
17	    0	    1	  1823.552
18	    0	    1	  2083.625
19	    0	    1	  2197.242
20	    1	    0	  2223.978
21	    0	    1	  2495.737
22	    0	    1	  2558.116
23	    0	    1	  2587.334
24	    1	    0	  2670.568
25	    1	    0	  2728.631
26	    0	    1	  2770.446
27	    0	    1	  2781.495
28	    1	    0	  2786.896
29	    1	    0	  3129.388
30	    1	    0	  3373.463
31	    0	    1	  3395.747
32	    0	    1	  3504.913
33	    0	    1	  3701.245
34	    1	    0	  3853.953
35	    0	    1	  3922.626
36	    1	    0	  3981.300
37	    1	    0	  4523.578
38	    1	    0	  4543.406
39	    1	    0	  4723.454
40	    1	    0	  4778.066
41	    1	    0	  4803.446
42	    0	    1	  4811.492
43	    1	    0	  4866.949
44	    0	    1	  5025.526
45	    1	    0	  5224.993
46	    1	    0	  5261.107
47	    1	    0	  5543.603
48	    0	    1	  5639.428
49	    0	    1	  5675.926
50	    0	    1	  5766.299
51	    0	    1	  5782.348
52	    0	    1	  5874.957
53	    0	    1	  5887.555
54	    1	    0	  5910.241
55	    0	    1	  6010.299
56	    0	    1	  6023.324
57	    0	    1	  6280.265
58	    1	    0	  6330.219
59	    1	    0	  6348.770
60	    0	    1	  6430.283
61	    1	    0	  6561.972
62	    0	    1	  6620.803
63	    0	    1	  6722.034
64	    1	    0	  6726.470
65	    0	    1	  6759.668
66	    0	    1	  7068.893
67	    0	    1	  7301.724
68	    1	    0	  7304.988
69	    0	    1	  7425.730
70	    1	    0	  7477.669
71	    1	    0	  7529.619
72	    0	    1	  7591.864
73	    1	    0	  7668.709
74	    0	    1	  7726.284
75	    0	    1	  8027.197
76	    1	    0	  8279.001
77	    1	    0	  8371.802
78	    1	    0	  8640.231
79	    0	    1	  9784.650
80	    1	    0	  9810.187
81	    0	    1	  9989.350
82	    1	    0	 10040.883
83	    0	    1	 10117.900
84	    0	    1	 10126.098
85	    1	    0	 10241.625
86	    1	    0	 10254.357
87	    1	    0	 10296.196
88	    1	    0	 10309.030
89	    1	    0	 10354.265
90	    1	    0	 10841.298
91	    1	    0	 10858.678
92	    1	    0	 11250.395
93	    0	    1	 11413.320
94	    0	    1	 11552.091
95	    0	    1	 11630.224
96	    1	    0	 11691.395
97	    0	    1	 11718.220
98	    0	    1	 11854.791
99	    0	    1	 12224.095
100	    1	    0	 12302.687
101	    0	    1	 12651.984
102	    0	    1	 12769.732
103	    0	    1	 12872.200
104	    1	    0	 12912.812
105	    0	    1	 12991.094
106	    0	    1	 13068.560
107	    0	    1	 13284.312
108	    0	    1	 13535.635
109	    1	    0	 13611.323
110	    0	    1	 13714.155
111	    1	    0	 13770.174
112	    0	    1	 13922.527
113	    1	    0	 14138.753
114	    1	    0	 14404.715
115	    0	    1	 14540.097
116	    0	    1	 14681.627
117	    1	    0	 14832.061
118	    0	    1	 14918.999
119	    0	    1	 15036.312
120	    1	    0	 15077.067
121	    0	    1	 15163.292
122	    0	    1	 15169.320
123	    1	    0	 15330.912
124	    1	    0	 15374.899
125	    1	    0	 15496.338
126	    1	    0	 15740.204
127	    1	    0	 15928.638
128	    1	    0	 15970.660
129	    0	    1	 16019.852
130	    1	    0	 16566.706
131	    1	    0	 16603.344
132	    1	    0	 16614.218
133	    1	    0	 16721.105
134	    0	    1	 16846.597
135	    1	    0	 16969.773
136	    1	    0	 17030.895
137	    0	    1	 17070.406
138	    0	    1	 17720.795
139	    1	    0	 17739.899
140	    1	    0	 17841.998
141	    1	    0	 17861.253
142	    1	    0	 18069.550
143	    0	    1	 18124.602
144	    1	    0	 18174.024
145	    1	    0	 18368.301
146	    1	    0	 18508.599
147	    0	    1	 18733.526
148	    1	    0	 19083.433
149	    1	    0	 19162.661
150	    0	    1	 19167.305
151	    0	    1	 19327.121
152	    1	    0	 19332.300
153	    1	    0	 19386.440
154	    1	    0	 19388.030
