# Passenger file autogenerated with: 
# 'python ..\..\scripts\make_passengers_file.py -e 1000 -o passengers_tmp.csv raw_passenger_24.txt'

# Total passengers: 720 arriving in 1000.0 seconds

# Origin-Destination Matrix (Origin on Y, Dest on X)
# -------------------------
#          0    1
#     0    0  360
#     1  360    0


# pID	origin	dest	time	load	unload
0	    0	    1	     0.581
1	    1	    0	     0.998
2	    0	    1	     1.417
3	    1	    0	     1.599
4	    0	    1	     5.683
5	    1	    0	     8.017
6	    1	    0	     8.168
7	    1	    0	    10.824
8	    1	    0	    11.647
9	    0	    1	    12.868
10	    1	    0	    12.909
11	    0	    1	    13.136
12	    1	    0	    14.987
13	    0	    1	    18.528
14	    1	    0	    20.812
15	    0	    1	    21.075
16	    0	    1	    21.516
17	    1	    0	    22.179
18	    1	    0	    22.976
19	    1	    0	    23.461
20	    1	    0	    24.815
21	    1	    0	    25.553
22	    0	    1	    26.703
23	    0	    1	    26.786
24	    1	    0	    28.130
25	    1	    0	    28.328
26	    0	    1	    28.916
27	    1	    0	    33.383
28	    0	    1	    37.934
29	    1	    0	    38.560
30	    1	    0	    42.926
31	    1	    0	    43.911
32	    1	    0	    45.413
33	    0	    1	    45.910
34	    0	    1	    46.141
35	    1	    0	    46.653
36	    1	    0	    47.261
37	    1	    0	    49.053
38	    0	    1	    49.250
39	    1	    0	    50.311
40	    0	    1	    50.816
41	    0	    1	    52.694
42	    1	    0	    52.853
43	    0	    1	    53.827
44	    0	    1	    54.031
45	    0	    1	    54.569
46	    0	    1	    57.468
47	    1	    0	    57.631
48	    1	    0	    57.804
49	    0	    1	    62.794
50	    1	    0	    63.670
51	    0	    1	    64.546
52	    1	    0	    65.078
53	    0	    1	    65.579
54	    1	    0	    67.777
55	    0	    1	    72.537
56	    1	    0	    74.624
57	    1	    0	    75.275
58	    0	    1	    75.797
59	    0	    1	    79.924
60	    1	    0	    79.948
61	    1	    0	    80.233
62	    1	    0	    80.304
63	    1	    0	    81.001
64	    0	    1	    82.084
65	    0	    1	    85.986
66	    1	    0	    87.509
67	    0	    1	    91.470
68	    1	    0	    92.319
69	    1	    0	    94.162
70	    0	    1	    95.036
71	    0	    1	    96.039
72	    0	    1	    97.343
73	    1	    0	    97.544
74	    1	    0	    98.470
75	    1	    0	   100.062
76	    0	    1	   102.026
77	    1	    0	   103.816
78	    1	    0	   104.729
79	    1	    0	   104.790
80	    0	    1	   106.188
81	    1	    0	   106.505
82	    1	    0	   106.925
83	    1	    0	   107.561
84	    1	    0	   107.579
85	    0	    1	   108.108
86	    1	    0	   110.113
87	    1	    0	   111.622
88	    1	    0	   111.674
89	    1	    0	   112.713
90	    1	    0	   116.620
91	    1	    0	   116.960
92	    0	    1	   118.815
93	    1	    0	   122.157
94	    0	    1	   122.739
95	    1	    0	   123.663
96	    0	    1	   126.446
97	    1	    0	   126.609
98	    0	    1	   127.469
99	    1	    0	   131.815
100	    0	    1	   132.529
101	    0	    1	   132.856
102	    1	    0	   134.034
103	    0	    1	   136.465
104	    0	    1	   136.823
105	    1	    0	   140.249
106	    1	    0	   140.543
107	    1	    0	   141.062
108	    1	    0	   141.307
109	    0	    1	   142.070
110	    0	    1	   143.898
111	    0	    1	   144.946
