# Passenger file autogenerated with: 
# python ..\..\scripts\make_passengers_file.py -e 1800 -o .\passengers.csv .\passengers_raw.csv

# Total passengers: 144 arriving in 1800.0 seconds

# Origin-Destination Matrix (Origin on Y, Dest on X)
# -------------------------
#          0    1    2    3
#     0    0   12   12   12
#     1   12    0   12   12
#     2   12   12    0   12
#     3   12   12   12    0


# pID	origin	dest	time	load	unload
0	    1	    0	     4.400
1	    2	    3	    23.790
2	    1	    0	    28.998
3	    3	    0	    65.225
4	    2	    0	    66.912
5	    2	    0	    69.898
6	    3	    2	   102.248
7	    1	    3	   104.361
8	    3	    0	   113.019
9	    2	    0	   130.753
10	    3	    0	   132.005
11	    2	    3	   167.820
12	    1	    2	   187.278
13	    3	    2	   192.707
14	    2	    1	   194.802
15	    1	    3	   200.424
16	    0	    1	   210.504
17	    0	    1	   214.566
18	    2	    3	   222.661
19	    3	    2	   233.337
20	    2	    0	   266.103
21	    1	    0	   269.734
22	    1	    3	   275.994
23	    1	    0	   280.231
24	    1	    2	   282.509
25	    3	    1	   343.474
26	    2	    1	   345.602
27	    1	    2	   367.231
28	    0	    2	   377.676
29	    1	    3	   388.763
30	    0	    1	   401.490
31	    2	    1	   406.556
32	    0	    1	   413.488
33	    2	    1	   420.600
34	    3	    1	   452.712
35	    2	    3	   460.199
36	    0	    3	   464.815
37	    0	    1	   467.094
38	    1	    0	   493.743
39	    0	    3	   509.113
40	    0	    3	   526.580
41	    2	    0	   540.942
42	    0	    2	   541.977
43	    2	    1	   558.816
44	    1	    3	   588.111
45	    3	    2	   594.194
46	    0	    3	   618.383
47	    2	    0	   646.610
48	    0	    1	   653.118
49	    2	    3	   653.200
50	    2	    1	   678.665
51	    2	    1	   721.876
52	    3	    0	   739.196
53	    1	    2	   749.732
54	    3	    1	   759.504
55	    1	    2	   795.588
56	    1	    2	   801.892
57	    3	    1	   807.050
58	    0	    3	   824.377
59	    0	    2	   831.591
60	    3	    1	   838.880
61	    3	    2	   849.764
62	    3	    1	   868.730
63	    1	    0	   869.728
64	    1	    3	   872.620
65	    3	    1	   884.518
66	    0	    3	   896.163
67	    1	    0	   915.567
68	    0	    1	   929.529
69	    0	    3	   929.790
70	    1	    3	   943.366
71	    1	    2	   953.426
72	    0	    2	   972.408
73	    2	    0	   976.027
74	    2	    1	   978.389
75	    3	    0	   986.824
76	    1	    2	  1029.723
77	    3	    2	  1029.964
78	    2	    1	  1046.315
79	    0	    2	  1055.901
80	    3	    0	  1056.947
81	    2	    3	  1079.310
82	    0	    2	  1088.045
83	    3	    1	  1107.126
84	    3	    0	  1117.310
85	    3	    0	  1119.906
86	    2	    1	  1142.842
87	    1	    2	  1175.867
88	    1	    2	  1195.404
89	    0	    1	  1212.560
90	    3	    1	  1223.675
91	    0	    1	  1239.778
92	    2	    0	  1247.504
93	    3	    2	  1273.131
94	    3	    2	  1281.923
95	    1	    2	  1288.903
96	    0	    3	  1294.290
97	    3	    0	  1297.236
98	    3	    0	  1348.707
99	    2	    1	  1357.106
100	    2	    0	  1357.151
101	    0	    2	  1357.408
102	    1	    3	  1366.537
103	    0	    2	  1370.266
104	    3	    2	  1376.347
105	    0	    1	  1379.403
106	    3	    0	  1380.132
107	    1	    3	  1392.543
108	    1	    0	  1416.471
109	    0	    3	  1424.362
110	    1	    0	  1426.418
111	    2	    3	  1430.385
112	    3	    1	  1438.366
113	    0	    3	  1438.861
114	    0	    3	  1446.910
115	    2	    3	  1454.231
116	    0	    2	  1463.230
117	    1	    0	  1469.892
118	    1	    0	  1477.078
119	    3	    2	  1479.707
120	    0	    2	  1484.045
121	    0	    3	  1504.243
122	    3	    0	  1527.250
123	    1	    0	  1533.193
124	    2	    3	  1534.772
125	    2	    0	  1543.430
126	    3	    1	  1586.833
127	    2	    3	  1591.305
128	    1	    3	  1625.179
129	    2	    3	  1630.259
130	    0	    2	  1637.038
131	    0	    2	  1639.278
132	    0	    1	  1654.652
133	    2	    3	  1684.346
134	    0	    1	  1712.648
135	    2	    0	  1715.143
136	    1	    3	  1739.715
137	    2	    1	  1753.297
138	    1	    3	  1754.772
139	    2	    0	  1755.614
140	    3	    1	  1770.177
141	    1	    2	  1775.447
142	    3	    2	  1788.199
143	    3	    2	  1794.459
